study_id,series_id,series_description,x_scale,y_scale,mean,std
1537608176,2603019387,Axial T2,2.7142857142857144,2.7142857142857144,143.77261957908163,164.00199555903882
1538136131,533252904,Axial T2,2.7142857142857144,2.7142857142857144,149.1332187296461,179.686969947684
1538136131,1146611573,Sagittal T1,3.392857142857143,2.857142857142857,160.1525183734208,214.5996460946026
1538136131,2185289434,Sagittal T2/STIR,3.732142857142857,3.142857142857143,135.521811793914,191.80135063020347
1541885165,2244715437,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,350.0868779396524,352.1229159373161
1541885165,3776739153,Axial T2,2.2857142857142856,2.2857142857142856,321.1805548469388,216.9696932389284
1541885165,3846430981,Sagittal T1,2.2857142857142856,2.2857142857142856,424.8506880779656,380.3744833103113
1542748721,1479902747,Axial T2,1.7142857142857142,1.7142857142857142,157.17722098214287,95.55927637810557
1542748721,1605577099,Sagittal T2/STIR,3.4285714285714284,3.4285714285714284,165.38999673530125,183.35650999094682
1542748721,4040166884,Sagittal T1,1.5714285714285714,1.5714285714285714,194.27197313077016,191.7906905858055
1544019340,583691350,Sagittal T1,1.4285714285714286,1.4285714285714286,166.178460002609,202.1550330081441
1544019340,620563745,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,130.79359563427644,180.02961340213557
1544019340,949330142,Axial T2,1.1428571428571428,1.1428571428571428,152.4676246279762,162.21295923392663
1544019340,2670611489,Axial T2,1.1428571428571428,1.1428571428571428,218.58361780817236,237.00573671243038
1544019340,3962264977,Axial T2,1.4285714285714286,1.4285714285714286,197.30305856717686,208.31445847158807
1545079332,1303948475,Sagittal T1,2.2857142857142856,2.2857142857142856,149.45271865256518,231.95799271526766
1545079332,2817567169,Sagittal T2/STIR,2.1875,2.0,66.86464201566044,57.86205280190843
1545079332,2908005497,Axial T2,2.857142857142857,2.857142857142857,172.82063208933127,187.82435787505528
1545888499,1525533340,Axial T2,1.4285714285714286,1.4285714285714286,291.3397927666706,249.55272387318277
1545888499,2294427958,Sagittal T1,2.2857142857142856,2.2857142857142856,172.196751434949,261.39254841719224
1545888499,2917369652,Sagittal T2/STIR,2.0,2.0,71.09927754304847,71.13337120788199
1546104377,63049604,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,158.1946684512621,235.42238630652747
1546104377,897561121,Sagittal T1,2.2857142857142856,2.2857142857142856,172.19611808539204,256.96259545749854
1546104377,2164250177,Axial T2,0.9107142857142857,1.1428571428571428,144.75203483737246,182.3788509216934
1546157543,829844307,Axial T2,2.857142857142857,2.857142857142857,135.49815085681013,152.408171068156
1546157543,1911155510,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,33.18820457870648,49.73984603171654
1546157543,2574594019,Sagittal T1,1.7142857142857142,1.7142857142857142,134.29057482367946,171.0421779431708
1548005561,1304312107,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,90.87803863732994,83.08547029025777
1548005561,2454139957,Axial T2,1.4285714285714286,1.4285714285714286,66.29396474410076,49.08047439465433
1548005561,2601099143,Sagittal T1,1.4285714285714286,1.4285714285714286,178.55193319515305,151.5861098014787
1556537670,2697616588,Axial T2,1.7142857142857142,1.7142857142857142,211.27119100765307,237.02109935939094
1556537670,3542740853,Sagittal T1,2.2857142857142856,2.2857142857142856,161.00096061862246,213.08573139138093
1556537670,3890249257,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,24.229185267857144,31.098734856557638
1557070495,271081872,Axial T2,2.2857142857142856,2.2857142857142856,334.37457513189935,248.32176533405928
1557070495,1668792481,Sagittal T1,2.2857142857142856,2.2857142857142856,358.5372195136278,372.22370434697626
1557070495,3423893051,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,214.32197926456766,234.7542654315436
1557387235,1175469754,Sagittal T1,1.4285714285714286,1.4285714285714286,84.54193005327132,95.13857753031331
1557387235,2143604834,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,59.04246933148259,81.44495565463508
1557387235,2689348626,Axial T2,1.4285714285714286,1.4285714285714286,68.11307862988946,82.65782406796691
1557387235,3069914547,Axial T2,1.4285714285714286,1.4285714285714286,93.00209927721089,108.21719341075725
1557820205,216779807,Sagittal T1,1.1428571428571428,1.1428571428571428,92.46069729289742,123.42769457991614
1557820205,1079852660,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,81.16524675248388,111.08175086724432
1557820205,2314921319,Axial T2,1.4285714285714286,1.4285714285714286,116.65547233737244,119.45298810851308
1558814835,1029283419,Sagittal T2/STIR,2.0,2.0,144.84563395670767,163.20887931943557
1558814835,1833005644,Axial T2,1.4285714285714286,1.4285714285714286,119.25492267219387,118.09054294476711
1558814835,3045931836,Sagittal T1,1.1428571428571428,1.1428571428571428,137.38128493584935,158.42754107544116
1560475098,230391479,Sagittal T1,2.0,2.0,195.30300886334646,212.65220806921485
1560475098,2327820110,Axial T2,2.0,2.0,202.04354970503826,225.04565744979166
1560475098,2373458141,Sagittal T2/STIR,2.5714285714285716,2.5714285714285716,154.7131334067718,175.39963472107218
1560475098,3066817400,Axial T2,2.0,2.0,130.00445099914967,132.67414531082034
1567179188,926111223,Sagittal T1,1.7142857142857142,1.7142857142857142,223.74915035915683,260.7856847109054
1567179188,2837637274,Axial T2,2.0,2.0,166.2439512914541,195.48607681968932
1567179188,3433809812,Sagittal T2/STIR,2.0,2.0,179.43830348751342,223.52446192338823
1569657002,370981245,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,26.067195471938774,33.19501824616065
1569657002,1046022273,Axial T2,1.7142857142857142,1.7142857142857142,187.20269694154837,192.43422760309446
1569657002,4001013527,Sagittal T1,2.2857142857142856,2.2857142857142856,139.9841757015306,189.2991090678831
1573051559,427318371,Axial T2,1.4285714285714286,1.4285714285714286,240.11709980867346,221.35592031295783
1573051559,529996066,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,179.26713652154942,232.44123533463568
1573051559,683449125,Axial T2,1.4285714285714286,1.4285714285714286,305.4914178093112,300.6517959103101
1573051559,1341867671,Sagittal T1,1.7142857142857142,1.7142857142857142,207.8668958948711,255.67481846384916
1575827384,354713324,Sagittal T1,1.4285714285714286,1.4285714285714286,106.84303252551021,115.00962174701367
1575827384,917373734,Axial T2,2.5714285714285716,2.5714285714285716,106.59725338237973,113.44906591197625
1575827384,3150131814,Sagittal T2/STIR,1.6517857142857142,1.6428571428571428,73.95814732142857,78.83088670629493
1575827384,3977611865,Axial T2,2.5714285714285716,2.5714285714285716,107.22408408117711,115.09340264113352
1576224571,1294213150,Sagittal T1,2.2857142857142856,2.2857142857142856,116.05283291702098,168.47438900189314
1576224571,1449782109,Axial T2,1.4285714285714286,1.4285714285714286,182.08054846938776,182.0987689501987
1576224571,2711955380,Sagittal T2/STIR,2.0,2.0,63.275762648809526,69.76023844795404
1580580328,1692523971,Sagittal T2/STIR,1.3392857142857142,1.4285714285714286,35.24347473364346,59.47936796414301
1580580328,2778687347,Axial T2,2.857142857142857,2.857142857142857,137.11140240897495,145.61247613476152
1580580328,2857869343,Sagittal T1,1.6071428571428572,1.7142857142857142,137.08133487770107,165.07596712878356
1586052047,1585782671,Axial T2,2.2857142857142856,2.2857142857142856,626.2969403513586,490.062384398219
1586052047,3969430389,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,385.1155302565738,339.304725344774
1586052047,4216826712,Sagittal T1,2.2857142857142856,2.2857142857142856,474.046145260989,410.76175014465286
1588228644,863901613,Sagittal T1,1.1428571428571428,1.1428571428571428,69.42800218231824,79.04195741399386
1588228644,1351675003,Axial T2,1.4285714285714286,1.4285714285714286,97.51061624782892,93.53354010993493
1588228644,1586605256,Sagittal T2/STIR,2.0,2.0,81.114990234375,91.62930846081399
1588228644,2258218360,Axial T2,1.4285714285714286,1.4285714285714286,91.51265943877551,88.53012829115752
1589542662,162026094,Sagittal T1,3.392857142857143,2.857142857142857,226.0252909757653,252.6870603228627
1589542662,3685716316,Sagittal T2/STIR,2.0357142857142856,1.7142857142857142,196.1582525163598,221.15529258397285
1589542662,4181896228,Axial T2,1.4285714285714286,1.4285714285714286,185.1544593220543,181.51658948351644
1590903009,1055692020,Sagittal T1,1.7142857142857142,1.7142857142857142,120.54985251913266,153.65406660814264
1590903009,2017924896,Axial T2,1.4285714285714286,1.4285714285714286,155.82610515333852,148.08598126966456
1590903009,2855020288,Axial T2,1.4285714285714286,1.4285714285714286,147.3010576683119,146.0130097853684
1590903009,4123491810,Sagittal T2/STIR,2.857142857142857,2.857142857142857,107.37666746386054,129.7535077165336
1593756893,213322306,Sagittal T1,2.2857142857142856,2.2857142857142856,121.32801206420068,173.05857771569433
1593756893,2447734703,Axial T2,1.7142857142857142,1.7142857142857142,186.89118756522495,212.288322506708
1593756893,2591382713,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,27.095131802721088,42.16097346564787
1603170110,94889686,Sagittal T1,2.2857142857142856,2.2857142857142856,140.420099914966,177.19205254985624
1603170110,3279199442,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,32.077937659438774,42.77537924167694
1603170110,3749311055,Axial T2,1.7142857142857142,1.7142857142857142,180.43316899513712,202.77105531625656
1603568458,686791971,Sagittal T2/STIR,3.732142857142857,3.142857142857143,204.36155931122448,284.0023778430873
1603568458,3221636657,Sagittal T1,3.392857142857143,2.857142857142857,237.81751594387754,323.57917017349666
1603568458,3451074679,Axial T2,2.7142857142857144,2.7142857142857144,234.05668508388933,271.8955924763683
1606523187,1040140620,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,90.00181693771259,87.39235611805398
1606523187,1901964177,Axial T2,2.2857142857142856,2.2857142857142856,141.16257653061226,100.23957382704351
1606523187,2740559800,Sagittal T1,2.2857142857142856,2.2857142857142856,153.4134502108135,141.5716242673668
1606638526,2210370671,Sagittal T2/STIR,3.4285714285714284,3.4285714285714284,1624.4776760801976,1540.827443053171
1606638526,2301601231,Sagittal T1,1.4285714285714286,1.4285714285714286,1339.5326538085938,1584.1791777129524
1606638526,2336394689,Axial T2,1.2142857142857142,1.2142857142857142,2116.6646993492,2193.9262796291887
1612489437,616118592,Axial T2,1.8214285714285714,2.2857142857142856,2109.5947076291454,2237.9083187082824
1612489437,747163858,Sagittal T2/STIR,3.4285714285714284,3.4285714285714284,1304.3494034332482,1620.8094305524382
1612489437,1211656258,Sagittal T1,2.7142857142857144,2.7142857142857144,1531.924347961841,1820.275347098377
1613634521,379008764,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,122.35738600127551,142.25317639330754
1613634521,2014513891,Sagittal T1,2.2857142857142856,2.2857142857142856,140.4574962797619,174.6238063404879
1613634521,3603339858,Axial T2,2.2857142857142856,2.2857142857142856,192.58761043479893,158.1838919327123
1614488620,1611213588,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,80.84142352253401,60.717327334731955
1614488620,2411217855,Axial T2,2.2857142857142856,2.2857142857142856,282.3851860202089,259.25392542481
1614488620,3503371914,Sagittal T1,2.2857142857142856,2.2857142857142856,301.2356542470504,279.0244476013624
1616262169,61222130,Sagittal T1,2.2857142857142856,2.2857142857142856,142.11591641865078,241.2706684162247
1616262169,982435380,Axial T2,2.857142857142857,2.857142857142857,311.9084547393176,266.20935691116665
1616262169,4242497840,Sagittal T2/STIR,2.0,2.0,80.28123671343538,83.44724136445922
1618233546,2816981416,Sagittal T2/STIR,3.4285714285714284,3.4285714285714284,1383.3672924638606,1451.9568762288172
1618233546,3089736222,Axial T2,1.2142857142857142,1.2142857142857142,2363.306865098013,2311.78922743728
1618233546,3577431622,Sagittal T1,1.4285714285714286,1.4285714285714286,1257.6389429209185,1649.0253855928486
1622294839,402563911,Axial T2,1.4285714285714286,1.4285714285714286,260.1115668679581,237.32804873292685
1622294839,3098811849,Sagittal T2/STIR,2.0,2.0,68.55503959396259,75.77230832113516
1622294839,3365787251,Sagittal T1,2.2857142857142856,2.2857142857142856,147.42700361394557,228.43736176514454
1636129590,681432392,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,32.566978900935375,44.81402144743445
1636129590,1862933529,Sagittal T1,2.2857142857142856,2.2857142857142856,160.92040683460885,202.2238258925611
1636129590,3892922980,Axial T2,1.7142857142857142,1.7142857142857142,209.09685905612244,199.01212996394852
1637355643,2554600751,Axial T2,1.1428571428571428,1.1428571428571428,258.62096686330784,330.0618341597999
1637355643,2564916916,Sagittal T1,2.2857142857142856,2.2857142857142856,350.2955115640006,421.98007085995704
1637355643,3672878278,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,208.58480853278812,260.85165541123104
1639920408,1569165298,Sagittal T2/STIR,1.7142857142857142,1.7142857142857142,141.02999985505565,135.19284231142566
1639920408,1860642079,Sagittal T1,1.4285714285714286,1.4285714285714286,140.27667157061688,140.1024697448939
1639920408,2096022121,Axial T2,1.4285714285714286,1.4285714285714286,141.14206327062075,121.21659877129738
1641631752,2976512157,Sagittal T1,2.2857142857142856,2.2857142857142856,406.2563177614796,715.8731944869519
1641631752,3113838407,Sagittal T2/STIR,2.2857142857142856,2.2857142857142856,426.6750996492347,718.8593668272497
1641631752,4153003890,Axial T2,2.2857142857142856,2.2857142857142856,463.8678754783163,623.0000425757038
1644309505,1627302771,Axial T2,1.7142857142857142,1.7142857142857142,207.85266417765024,213.89682648114282
1644309505,2226863746,Sagittal T2/STIR,2.4107142857142856,1.7142857142857142,61.71281489158163,72.54338878769875
1644309505,4166307913,Sagittal T1,2.4107142857142856,1.7142857142857142,207.50617293792516,229.9370626757093
1644528034,2145182495,Sagittal T2/STIR,2.0,2.0,72.45559962266157,74.64105716301785
1644528034,2456924377,Axial T2,2.857142857142857,2.857142857142857,271.53440485980576,263.4459259973814
1644528034,3718372339,Sagittal T1,2.2857142857142856,2.2857142857142856,133.04519646400226,222.5606058078473
1644861124,743158669,Axial T2,1.7142857142857142,1.7142857142857142,154.89750079719389,162.09722303332575
1644861124,1595773852,Sagittal T1,1.7142857142857142,1.7142857142857142,121.81209891183036,166.77943525422305
1644861124,4092888805,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,20.053862902582907,26.159353844506928
1646440651,536239867,Axial T2,1.7142857142857142,1.7142857142857142,125.24777245633831,167.48263136257705
1646440651,1982817985,Sagittal T2/STIR,1.4285714285714286,1.4285714285714286,26.948298460009003,40.598736820043555
1646440651,3064742054,Sagittal T1,1.7142857142857142,1.7142857142857142,88.62956393494898,144.63439993115875
1647658981,2335654144,Sagittal T2/STIR,2.0,2.0,61.29840461575255,66.90934249153301
1647658981,2601437920,Sagittal T1,2.2857142857142856,2.2857142857142856,165.41133808992348,232.91241238736933
1647658981,3692416135,Axial T2,1.4285714285714286,1.4285714285714286,266.40005351375925,248.33648695300096
1647904243,429524619,Sagittal T2/STIR,1.1428571428571428,1.1428571428571428,268.20183177437644,215.17309684716412
1647904243,516544247,Axial T2,2.2857142857142856,2.2857142857142856,322.8758025085034,193.02993246565046
1647904243,2965432999,Sagittal T1,1.1428571428571428,1.1428571428571428,355.2140960116686,237.97029138321284
1650340034,2802580567,Axial T2,2.857142857142857,2.857142857142857,56.63633742559524,43.43151787356689
1650340034,3259949312,Sagittal T2/STIR,3.5,3.142857142857143,132.43143999787415,114.64035026740181
1650340034,3305241166,Sagittal T1,3.8035714285714284,3.4285714285714284,282.15833864795917,230.18845670127644
1651579992,373604882,Axial T2,2.2857142857142856,2.2857142857142856,159.34633755846087,125.90833368836299
